index,tweet,label
1448,"If this is love i don't wanna be loved , You pollute the room with your filthy tongue #sarcasm #getscared",0
1537,NO PAİN- NO GAİN ! |#Fit #Fitness #gym |#No #Not #Give #Up 👊💪 http://t.co/SUDpHIbdEZ,0
1896,"@TheGoodGodAbove Re: Xmas: ""Christmas"" is itself an abbreviation of ""Christ's Mass."" #irony @ThatKevinSmith http://t.co/5CGoJWvlTL",1
1459,So if three geeks can bring down the whole of Microsoft and Sony networks..my annual firewall subscription is worth every penny!||#not,1
2583,I just love the NHS #not,1
2725,@ajb_16 shouldn't you's be in school??,0
2299,Another @virginmedia #Irony moment. We can't be bothered to fix your broadband problem but would you like to buy an Iphone6 of us! HELL NO!!,1
576,Porygon2 #are #not found in the www.monstermmorpg. com #wild. bulbiest follow @MonsterMMORPG #working,0
1963,So glad they've found a way to make the gospel socially relevant to klingons! #sarcasm http://t.co/rKSId5vFkc,1
20,"But @DarklightDave was trying to find us, and my battery died. Guess how he found us? Yes, that bastard wand! #irony!!!!!",1
634,@BowlerBarrister I'll be a bit sweaty by the time I get to you!,0
924,"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals! #NOT #finalsweek",1
3486,I'm so good at sight singing. #not,1
950,"@Parlett316 that's where you are wrong, I can just watch his films and not follow him on Twitter.",0
143,so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise #not,1
3116,On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....,0
2427,@TylerJShock How do you score on someone?,0
1128,Playing golf all day 'ery day |#PerksOfBeingOld,0
2115,Merry Christmas love Instagram http://t.co/CcfhdT73wH 😂 #gifts #not #spam,1
1780,Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury #not #alcoholic #Friday... http://t.co/9nIao1XChp,1
1181,@BAnderson_30 's twitter game is perfect tonight! #amazingness,0
3094,@kwelch31 Really? #Sarcasm,1
1002,unless he's changed @laurarubin7 @Gumlegs @TheLexZane @jerryjizzum753 @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII,0
3325,@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.,0
3667,The Chicago Firehouse Restaurant caught fire this morning. #irony http://t.co/E6m4Bv4ySQ,1
2517,I would have never hired Trestman. RT @PriscoCBS: I would fire Trestman tonight.,0
530,@WiseManSi: Your opinions don't affect me. I'm going to keep living my life.,0
1546,@therealchris831 like a group of unsuccessful idiots who can't even manage to scrounge up a quarter? That's pretty cool I guess Chris #Not,1
1809,@Neilby70 yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out 🙈,0
2310,@iZedricxGaza try your luck tom! You can be one of the 20 free passers and makatanggap ng free item from david. Okay na yun tas uwi haha,0
1695,"I love getting woken up by my body just to say ""I know you were comfortable sleeping.. But here's something you don't want anyway"" #Sarcasm",1
833,"anw as long as there's nothing going on with the both of u rn, i can still forgive u but i cant promise to forget #sarcasm",1
2297,Gonna be the shittest Christmas ever without my mum.. Gonna get so drunk 🍹🍹🍹🍹🍹🍹,0
1950,@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in,0
3723,I'm not in enough dance practice whatsapp groups yet. #december #winter #weddingseason #sarcasm,1
1177,Ya and listening to them talk about how hot girls are is a favorite past time. -_- #sarcasm,1
1487,Oh how I love this #not http://t.co/UWqFZJdlkv,1
1602,"Gotta study and I'm like, who cares?! #NOT #perksofbeingasenior 👎",1
136,"@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp",0
3142,http://t.co/RfwyHOMH2S #fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ... http://t.co/Dkr1MjdsTd,0
528,Why am I wide awake right now..😶,0
2541,"So, Matt and Natasha are having sex. #WhatASuprise #sarcasm #WhatElseIsNew",1
606,"Heh, and fat, too. #ShotsFired #Irony",1
1060,And people start to drink ... Means fun #not,1
2190,@Katerintree obvi because every Jesuit is a heretic #sarcasm 💁,1
2343,@MikeReiss fading the public doesn't just apply to gambling. Do the exact opposite of @MatthewBerryTMR and you're in good shape.,0
3229,I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. #sarcasm,1
2560,#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no #not #justinbeiber by grandtheftauto_five_troller http://t.co/KShHps7knq,0
1069,The Penguins cancelled their morning skate today...due to icy conditions. #irony #butseriouslytheroadsarebad,1
1615,#LRT -- Gee. Good thing there's no #WarOnWomen. #sarcasm,1
2463,"Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS. #Irony #Bollywood",1
2704,I'll do it tomorrow is a dangerous way to live,0
585,When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth #not @LondonMidland,1
1359,For 9 grand a year we definitely get all of the information we need in this practical class #not,1
2934,#Irony|Jihadi killers in #Ottawa #Sidney & #Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal flaws...|#tcot,1
47,"#Irony: When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison",1
2861,Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll,0
3740,He has all the virtues I dislike and none of the vices I admire.|Winston Churchill,0
2138,People who lie to me really help with my trust issues #not #twittereantaboutlife,1
1392,It scares me when I think about what things will be like a year from now! #2015,0
1892,So that went well #not,1
1098,@koadmedia how many championships? You trying to say that makes him worth more than Saban?,0
2518,When someone who is extremely selfish dramatically wonders why people are so selfish ! #irony,1
1613,#sarcasm It's a comforting thought:every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms,1
2322,So excited for work #not,1
1154,Good thing I gotta work today 👍 #sarcasm,1
2806,"Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.  #irony",1
2295,@RazlanSings It's not work if you enjoy it #eh #not,1
3017,I'm getting excited about Mexico now. #sarcasm,1
1863,My last final today then straight to my surgeons #WhatAGoodWeek #Not,1
450,Why is paper so sharp? Someone should put a ban on paper! #sarcasm #liberalmentality,1
1787,@LizardPatrol wow u brought down xbox live arnt you amazing #not why don't you do something more productive like grow up,1
1942,White people are irrelevant at this point. The black community needs to rise ABOVE y'all are in control!!!!!! #irony#truth,1
2582,A voice of reason crying in the wilderness of hysteria. http://t.co/GHWycSm5bW via @sharethis,0
2673,#Irony: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse,1
3387,Hmm. Training for encouraging motivational change tonight. Don't know if I can be bothered to go. #irony #burnout,1
2918,I just love freezing rain. #not,1
3575,@TheRealL_Bray I mean that all matter this game #not,1
3725,..and another https://t.co/AevyOcREbG|#thanksalot #sarcasm #freelesson #english #esl #tesl @openlanguage,1
3641,Thank you Aidyn and Adele for getting me sick. #Sarcasm,1
1243,Human brains disappear every day. Some of them have never even appeared.. ||http://t.co/Fb0Aq5Frqs||#brain #humanbrain #sarcasm,1
1408,"@caboosemichaelj yeah. So as you can see, I have great success with the ladies! And I'm totally excited for having sex some more! #sarcasm",1
675,I just love it when my knee clicks 😄 #not 😒,1
2464,Done to much again #not http://t.co/BYd8Np3eQV,1
2380,@haleymae21 Ha! I don't have haters. Just a few misguided souls who thought my mentions were a bulletin board for their issues. ;) #Not,1
1394,Everybody is out there traveling the world and I'm sitting here studying maps for my last exam #jealousy #irony #almostdone,1
265,@junior_miller @gordonkeith Junior got a rim shot for a 'rim job' joke. #irony,1
1923,"says women & blacks are a different ""species"" @Dolphin__Man @RBRNetwork1 @HarryThetech76 @TimOwensby @TheOldBreed1775",0
367,I'm such a good friend... #sarcasm http://t.co/c1sNYAVVDp,1
2171,@TBLightningFeed @RawCharge I sure hope ev1 vaccinations are up to date! #GoBolts @BoltsByTheBay @TBLightning @ThunderBugTBL,0
2220,I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday. #sarcasm,1
3197,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then. #Not https://t.co/frmXlojrLE,1
3697,@muayguyblog @EFCworldwide what???? No verbal submission? #sarcasm,1
2172,So which beauty's can get me some followers then🙊,0
1133,Flooded basements are always a fun thing to deal with #Sarcasm,1
402,I have to say that Misty with Johnny Mathis is one of my favourites http://t.co/hBQIl5KmQe,0
2421,"It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.",0
2823,@DylanBraddy @chels_2325 real tough to whoop dungeys ass #not,1
517,LUV when my hair is frozen 😃 #not,1
2648,I need my own pillow to fall asleep mymalsh,0
2810,@ATVIAssist it's finally open XD I used a youtube video to help me :) Thanks very much ;) http://t.co/gaZvpumBcD,0
1089,"Hi Orgabeh, so we meet again. I think you're my soulmate. 😍  zzzzZzz 😫 #Sarcasm #patience",1
2247,"2AM on Christmas Day, and we're heating up Pizza and Breadsticks. #theboysarebackintown http://t.co/4PNPfk28LZ",0
3443,@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month #not,1
165,"Ahhh 7 a.m bedtimes, how I've missed you #not #examproblems",1
3259,"LOL actually all 3 are, but i use 1 just for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3",0
814,@ErrolNazareth @SEvangeline @ShakuraSaida That is fine company!,0
3482,My husband thinks I'm crazy because I taped my tape dispenser. Hehe. I'm handy like that. #Not.... http://t.co/rhKEpQ7pWs,1
2282,"http://t.co/hh5lziJCIl #GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-leg,&#8230;",0
2981,Morning cry session with my roomie. Today's going to be a great day. #Sarcasm,1
1057,"Honking at me whilst you drive past - so romantic, it makes me want to trace you through your number plate and be with you forever #not",1
2736,@SamanthaaaBabby then I completely suck as a sub! Haha! #not going!!,0
3056,@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.,0
2351,@TheNewDeal @onetoo Damn socialist! #sarcasm,1
1550,@Bavarianshady u simply cant win with @viggie_kopite if it is twitter fight!!! :-P,0
3190,@TheBodyShopUK fine atm is they Glazed Apple shower gel and perfume it smells amazing!,0
3701,"Good choice to stay up late, Lys. #not #study #finalsweek #deathofme",1
369,Just flossed and then ate right after #inconvenient #irony,1
1727,I feel a nap in my near future. #NapTime,0
2347,"Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs. http://t.co/X7Tu7JJtCT",0
2925,#YesCracker @Optus - come on - is it 1999? Server too busy..... #FAIL #SPAM http://t.co/v5O2Vuyh7t,0
2569,Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. #Glee #Sarcasm,1
1431,@CBCToronto: Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!,0
3768,Why does Mostella get as much or more playing time as Hubbs...idk might be wrong but I don't understand that,0
440,About to fuck up this Media exam #not #actuallyihopeso,1
1423,"Yoga pants, a sweatshirt, and nikes, am I @RosieMorse yet? 😂",0
2312,@Taylorfisherrr WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb #not,0
2121,Thank you @EmmeRylan for live tweeting my morning #sarcasm,1
1908,Angry-face #Leo #Kids #Fun #Face #Angry #Not http://t.co/w0MnWIGNrM,0
281,50 mph winds make a great hair fan for a photo shoot. 😃#not,1
545,@CNN too bad CNN can't conceive their own story. #truth #news ? #irony #ironic #hypocrite #expose  #fake #exposed2014 #boycott #sponsors,1
3117,@DeformedCircus I try to imagine. it's confusing.,0
2919,@IAmGiantArmy #me and #change were not friends I still need #time,0
2125,@kimoen_peter #Not ___ I love that Song <3,0
3268,Difficult And Happy in life should be enjoyed. Because Life Comes Just Once. So He Went. So He Will Not Be Back. ||#Not so ez,0
248,@panndder @MyLittleBloggie @bloisolson How dare you accuse me of being a boomer.,0
1538,#BBC #News -- #Denmark #challenges #Russia and #Canada #over #North #Pole. http://t.co/toAn6TGXcl,0
3240,Ohhh the joy of getting pulled over 💚 #sarcasm http://t.co/13fB4tnEi4,1
3415,"The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop. #Irony",1
3173,"#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters",0
3049,i just loove when my guy friends give me thorough descriptions of their bowel movements... #NOT #WHY #STOPTHIS,1
966,I dont understand tlist as I dont read inamorata I only read inamorato lmao #sorry or prob #not lol,0
3171,Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome. #not,1
1456,Long Gold Layered Pipe Necklace Set $20|Leave email for invoice http://t.co/kOeoSmzCPj,0
233,@badassbraeden Yeah no I'm still laughing. It's not even that funny and I'm still laughing,0
