index,label,tweet,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2706,0,Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages http://t.co/VR5hZyjISP,1,14,96.35,97.11,24.32,,14,21.43,71.43,42.86,35.71,7.14,7.14,0,7.14,0,0,0,0,14.29,0,7.14,21.43,0,7.14,0,0,7.14,0,7.14,14.29,7.14,7.14,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,7.14,21.43,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,14.29,14.29,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,0,So @annabelluxford was on the pull on our spin today #not interested #oops http://t.co/qGuZhHTXA4,1,14,56.86,40.06,97.09,98.65,14,14.29,85.71,64.29,50,7.14,7.14,0,7.14,0,0,0,0,14.29,7.14,7.14,14.29,7.14,7.14,7.14,7.14,21.43,0,0,7.14,7.14,0,0,21.43,0,7.14,0,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,21.43,7.14,14.29,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,21.43,0,0,0,0,0,21.43,0
2708,1,@BeingPerry you sound just like Jack Kerouac |#not,1,8,26.1,40.06,15.38,,8,25,62.5,50,50,12.5,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,37.5,0
2709,0,@IAmGiantArmy #me and #change were not friends I still need #time,1,11,1,1,99,,11,18.18,90.91,63.64,54.55,18.18,18.18,18.18,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,9.09,18.18,0,0,9.09,9.09,0,0,45.45,0,27.27,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,45.45,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,36.36,0,0,0,0,0,36.36,0
2710,1,Remember Black Friday was a bust....#sarcasm,1,7,89.52,,97.09,1,7,28.57,85.71,57.14,28.57,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,28.57,14.29,0,0,0,0,0,42.86,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29,28.57,0,0,0,0,0,0,0,71.43,57.14,0,0,0,0,14.29,0
2711,1,"finally going to bed, definitely looking forward to waking up in 5 1/2 hours. 👍 #Not",1,16,95.8,1.71,99,,8,25,93.75,56.25,43.75,0,0,0,0,0,0,0,0,0,0,18.75,25,0,12.5,0,6.25,12.5,0,6.25,0,0,0,0,25,0,12.5,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,25,0,0,18.75,6.25,0,0,12.5,0,0,12.5,0,0,0,0,0,25,6.25,6.25,0,0,0,12.5,6.25
2712,0,@DorlaCoddington @wherePHILLY Thx. If thry real why dont you have them? Friend me on http://t.co/OXybfwwWb6,1,15,1.16,77.41,19.26,97.84,5,13.33,80,60,53.33,20,20,6.67,0,6.67,0,6.67,0,0,0,6.67,6.67,13.33,6.67,6.67,6.67,13.33,6.67,0,6.67,6.67,0,0,26.67,0,20,0,6.67,0,6.67,6.67,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,26.67,6.67,6.67,6.67,0,0,6.67,20,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,0,0,0,26.67,6.67,0,6.67,0,0,13.33,0
2713,0,Morgan just asked me if I wanted to play a game with him on his Xbox. Usually I can't even look at it.,1,23,14.64,1,4.38,84.9,11.5,4.35,95.65,82.61,69.57,26.09,21.74,13.04,0,0,8.7,0,4.35,8.7,4.35,0,17.39,4.35,13.04,4.35,4.35,17.39,0,0,0,0,0,0,21.74,0,17.39,0,0,8.7,8.7,0,8.7,0,4.35,4.35,0,0,0,0,0,0,0,0,13.04,4.35,0,0,0,0,4.35,8.7,0,0,0,8.7,4.35,0,0,4.35,13.04,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,4.35,4.35,0,0,4.35,0,0,4.35,8.7,4.35,0,0,0,0,0,0,13.04,8.7,0,0,0,4.35,0,0
2714,0,@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind #NOT,1,15,22.17,1,93.95,97.84,15,53.33,46.67,33.33,20,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,13.33,13.33,6.67,0,0,0,0,0,20,0,20,0,0,0,0,0,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,0,0,6.67,0,0,0,0,0,0,66.67,0,0,0,0,0,66.67,0
2715,1,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay #not,1,20,3.8,3.95,28.56,1,20,25,80,60,50,15,10,5,0,5,0,0,5,5,0,10,5,5,5,10,10,5,5,0,5,0,0,5,25,0,20,0,5,0,0,5,10,0,5,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,10,0,0,20,0,0,0,0,0,20,0
2716,1,Hi @BDUTT not a single vote was polled in 3 polling stations of Kulgam #Kashmir & im tuned into @ndtv :p thnx #sarcasm #KashmirBoycotts,1,23,89.52,5.93,17.84,20.23,23,21.74,65.22,30.43,26.09,4.35,4.35,4.35,0,0,0,0,0,4.35,4.35,4.35,13.04,8.7,0,0,4.35,8.7,0,4.35,0,0,0,0,21.74,0,13.04,0,0,0,0,13.04,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,8.7,8.7,4.35,8.7,0,0,8.7,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,8.7,0,4.35,0,0,4.35,4.35,0,8.7,8.7,0,0,0,30.43,0,0,0,0,0,30.43,0
2717,0,"#working.blues#not.enough.vacation.days http://t.co/zSTyQiRUt5",1,7,56.86,1,97.09,99,7,28.57,85.71,57.14,28.57,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,14.29,14.29,14.29,28.57,14.29,0,14.29,0,28.57,0,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,85.71,57.14,0,0,0,0,28.57,0
2718,0,@UGpk when dad calls me by this name 😏 we often go into a fight .. You want a fight ? 😏,1,18,49.68,99,96.01,1,6,0,88.89,66.67,55.56,22.22,16.67,5.56,5.56,5.56,0,0,5.56,16.67,11.11,0,11.11,0,11.11,5.56,0,11.11,0,0,11.11,11.11,0,0,16.67,0,11.11,0,0,5.56,5.56,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,33.33,11.11,0,0,11.11,0,0,22.22,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,11.11,11.11,0,5.56,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,11.11,0,5.56,0,0,5.56,11.11
2719,1,Obviously my day is going to go fantastically well #sarcasm,1,10,15.41,3.95,99,20.23,10,30,90,70,50,10,10,10,0,0,0,0,0,10,0,0,10,10,20,0,0,30,0,10,0,0,0,0,30,0,10,0,0,0,0,10,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,10,10,0,0,0,10,0,10,20,0,0,0,0,0,10,0,0,0,0,0,10,0
2720,1,@mrsdtownsend why would you do this... @LennySimples #superman #not #childagain http://t.co/OapnORPW6F,1,11,1,40.06,1,,5.5,36.36,63.64,54.55,54.55,18.18,9.09,0,0,9.09,0,0,9.09,9.09,0,9.09,0,18.18,9.09,0,9.09,18.18,0,0,0,0,0,0,27.27,0,27.27,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.73,27.27,0,0,0,0,45.45,0
2721,0,@AYJamal_ yara .. I'm a restless soul (you're well aware ) but I like my skin perspective as most comforting.. When any1 expects me to be,1,24,5.64,6.61,99,83,8,20.83,91.67,66.67,58.33,20.83,20.83,16.67,0,4.17,0,0,0,12.5,4.17,4.17,12.5,12.5,8.33,12.5,0,12.5,12.5,4.17,0,0,0,0,29.17,0,12.5,8.33,0,0,0,0,4.17,0,12.5,8.33,4.17,8.33,4.17,4.17,4.17,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,4.17,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,4.17,0,0,0,0,0,4.17,0,8.33,4.17,0,0,0,0,0,41.67,16.67,0,0,0,8.33,16.67,0
2722,0,Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems,1,18,33.38,2.75,99,1,9,38.89,83.33,61.11,38.89,16.67,11.11,11.11,0,0,0,0,5.56,16.67,5.56,0,5.56,11.11,0,5.56,0,22.22,11.11,0,0,0,0,0,38.89,0,22.22,11.11,16.67,0,0,0,0,0,11.11,0,11.11,5.56,0,5.56,0,0,0,0,11.11,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,5.56,5.56,16.67,0,0,0,0,0,0,27.78,5.56,0,0,0,5.56,16.67,0
2723,0,"@Fox5Wagner: In fight over overtime for Firefighters, DC viewed ruling from control board as permanent"" but appeals court says no."" #fb",1,21,97.56,16.63,84.92,1,10.5,28.57,80.95,52.38,33.33,0,0,0,0,0,0,0,0,4.76,0,4.76,23.81,0,0,9.52,4.76,9.52,4.76,0,9.52,0,0,9.52,28.57,4.76,9.52,0,4.76,0,0,0,4.76,0,4.76,0,4.76,0,0,0,0,0,0,0,14.29,9.52,0,0,4.76,0,4.76,4.76,0,0,0,0,0,0,0,0,4.76,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,0,0,9.52,0,0,0,9.52,4.76,4.76,0,4.76,4.76,0,0,0,33.33,4.76,4.76,0,0,0,23.81,0
2724,0,I'm not really sure how I'm still alive and writing this paper right. Napping instead of sleeping on the weekends isn't cutting it #finals,1,24,1.39,1,89.39,,12,25,91.67,66.67,54.17,16.67,8.33,8.33,0,0,0,0,8.33,8.33,4.17,0,8.33,12.5,16.67,4.17,8.33,20.83,4.17,0,0,0,0,0,37.5,0,25,4.17,4.17,0,12.5,0,8.33,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,12.5,8.33,0,4.17,0,0,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,4.17,0,12.5,0,0,0,0,0,0,20.83,4.17,0,0,0,12.5,4.17,0
2725,1,@holly_b94 @lottiebaring can't wait to see ya both #not,1,9,10.19,1,77.17,,9,22.22,88.89,77.78,55.56,11.11,11.11,0,0,11.11,0,0,0,11.11,0,11.11,11.11,11.11,0,0,22.22,33.33,0,11.11,0,0,0,0,22.22,0,22.22,0,0,11.11,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,0,11.11,0,11.11,0,11.11,11.11,0,0,0,55.56,0,0,0,0,11.11,44.44,0
2726,1,Not even 8am and I can already see this is going to be a wonderful day #sarcasm #needmorecoffee,1,18,4.55,1,39.59,20.23,18,22.22,94.44,77.78,61.11,11.11,5.56,5.56,0,0,0,0,5.56,11.11,5.56,5.56,5.56,16.67,11.11,5.56,5.56,27.78,5.56,5.56,0,0,0,0,27.78,0,11.11,0,0,5.56,0,0,5.56,0,11.11,5.56,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,5.56,0,0,11.11,5.56,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0
2727,1,@RWwatchMA Deutsch is a misogynistic toad; how shocking he's a bigot too #Not .... #HandsUpDontShoot,1,14,18.12,40.06,2.36,1,7,35.71,71.43,50,50,7.14,7.14,0,0,0,7.14,0,0,14.29,14.29,0,0,14.29,14.29,0,7.14,14.29,0,0,0,0,0,0,28.57,0,14.29,7.14,7.14,0,0,0,7.14,0,21.43,0,14.29,7.14,0,0,0,0,0,0,21.43,14.29,0,0,0,14.29,0,14.29,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,64.29,28.57,0,0,0,7.14,28.57,0
2728,0,"@MagicManRAW @YankeesWFAN you don't know a damned thing about baseball, do you?",1,12,2.87,98.75,3.81,,12,25,83.33,66.67,58.33,25,16.67,0,0,16.67,0,0,8.33,8.33,8.33,0,8.33,16.67,8.33,0,8.33,25,0,0,0,0,0,0,16.67,0,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,41.67,0,8.33,8.33,0,8.33,16.67,0
2729,1,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol #NOT  #IloveCanada,1,14,56.86,1,97.09,,7,21.43,57.14,42.86,28.57,14.29,7.14,7.14,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,7.14,0,14.29,0,0,0,0,0,21.43,0,14.29,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,21.43,0,0,7.14,0,0,14.29,7.14,0,7.14,0,0,0,0,0,0,50,0,0,0,7.14,0,42.86,0
2730,0,@AntoniaZ @MontgomerySue @torontoist Awesome! And well deserved.,1,7,18.12,,1,99,3.5,71.43,57.14,42.86,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,28.57,28.57,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.43,14.29,0,0,14.29,0,42.86,0
2731,1,2 1/2 hour nap then up for a ct scan at the hospital. perfect timing. #not,1,17,99,2.18,97.97,95.42,5.67,11.76,94.12,52.94,41.18,0,0,0,0,0,0,0,0,11.76,11.76,17.65,17.65,0,0,5.88,5.88,0,5.88,5.88,0,0,0,0,23.53,0,11.76,0,0,0,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,5.88,5.88,0,0,17.65,0,0,0,0,0,0,0,0,23.53,11.76,0,0,0,0,11.76,0
2732,0,Thank you @angiegalifas for these amazing candles from the new series of @victoriassecret #atmosphere... http://t.co/JOhwVxVH0b,1,15,98.78,96.04,1.91,99,15,33.33,73.33,60,40,13.33,6.67,0,0,6.67,0,0,6.67,13.33,6.67,6.67,20,0,0,0,0,6.67,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,20,20,0,6.67,6.67,0,0,0,0,0,13.33,6.67,6.67,6.67,0,0,6.67,6.67,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,40,20,0,0,0,0,20,0
2733,1,"#birthcontrol #lol #wtf #whatisbirthcontrol @planb great commercial #sarcasm",1,8,,1.71,,20.23,8,50,62.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,75,0,0,0,0,0,75,0
2734,0,i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award,1,20,80.96,3.95,28.56,99,10,20,80,65,50,10,10,10,0,0,0,0,0,15,10,0,20,10,5,10,0,20,5,0,15,0,15,0,15,0,5,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,5,0,0,0,0,5,0
2735,1,Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. #Glee #Sarcasm,1,22,58.76,40.06,50.45,99,5.5,22.73,86.36,54.55,40.91,9.09,0,0,0,0,0,0,9.09,13.64,4.55,4.55,9.09,4.55,4.55,9.09,0,18.18,0,4.55,0,0,0,0,27.27,0,18.18,4.55,0,4.55,0,0,4.55,9.09,18.18,13.64,4.55,13.64,13.64,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,13.64,13.64,0,0,0,0,0,0,0,22.73,13.64,0,0,0,0,9.09,0
2736,1,@JColeNC thanks for noticing me #sarcasm,1,6,89.52,1,99,20.23,6,50,83.33,66.67,33.33,16.67,16.67,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,33.33,16.67,16.67,0,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0
2737,1,@KevDGrussing Makes me so proud to be an American #sarcasm,1,10,39.7,3.95,7.03,20.23,10,30,90,70,50,10,10,10,0,0,0,0,0,10,10,0,10,10,10,10,0,20,10,0,10,0,10,0,10,0,10,0,10,0,0,0,0,0,20,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,20,0
2738,0,@craigcalcaterra Let me put my bet in with whoever would take action on such a thing... I'd think Oliva & Howsam should be easy.,1,23,34.72,5.93,44.75,84.9,11.5,8.7,86.96,78.26,56.52,21.74,17.39,13.04,0,0,0,0,4.35,13.04,4.35,0,13.04,17.39,0,0,0,34.78,4.35,0,0,0,0,0,21.74,0,21.74,4.35,0,13.04,4.35,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,8.7,13.04,0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,30.43,17.39,0,0,0,4.35,8.7,0
2739,1,I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday. #sarcasm,1,27,75.62,2.75,92.16,20.23,13.5,7.41,92.59,74.07,62.96,7.41,3.7,3.7,0,0,0,0,3.7,14.81,11.11,0,18.52,14.81,7.41,3.7,3.7,18.52,7.41,0,0,0,0,0,33.33,0,14.81,3.7,0,0,0,7.41,3.7,0,7.41,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,11.11,7.41,0,0,7.41,0,0,0,7.41,0,11.11,3.7,3.7,3.7,0,0,0,7.41,3.7,0,0,0,0,3.7,0
2740,1,"@Spencer_Downey @FFPMMarc ooh, that looks like so much fun! #sarcasm",1,10,39.7,,,20.23,5,30,80,60,40,10,0,0,0,0,0,0,10,20,0,0,10,0,10,10,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,10,0,0,0,0,10,0,10,0,0,0,10,60,0,10,0,10,0,40,0
2741,1,@mrcitythinks amazeballs. #superman #sarcasm,1,4,,,,20.23,2,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,0,0,75,0
2742,0,That was the cutest thing ever 😍😘,1,6,1,,39.59,99,6,0,100,100,83.33,33.33,0,0,0,0,0,0,33.33,33.33,16.67,0,0,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,33.33,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33
2743,0,maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted,1,19,1,1,8.42,,19,15.79,89.47,78.95,68.42,21.05,15.79,15.79,0,0,0,0,5.26,15.79,0,0,0,21.05,10.53,10.53,0,31.58,10.53,10.53,0,0,0,0,36.84,0,26.32,0,5.26,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,5.26,5.26,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,10.53,0,0,0,0,5.26,5.26,0
2744,0,Sometimes I can make funny comments #boyfriend #text #justgothomefromdinner #smiles #funny #sarcasm #lovehim http://t.co/baDqzH0PdT,1,14,56.86,40.06,2.36,99,14,42.86,78.57,35.71,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,14.29,14.29,0,7.14,7.14,0,0,21.43,0,21.43,0,7.14,7.14,7.14,0,0,0,28.57,21.43,7.14,21.43,21.43,0,0,0,0,0,21.43,14.29,0,0,0,0,7.14,7.14,0,7.14,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,50,0,0,0,0,0,50,0
