index,tweet,label
884,@burninggoats no doubt. And we wonder why Xmas makes ppl crazy?!,0
2544,@WillMcHoebag Warwick Davis is more than twice the man Tony Blair is #Irony,1
313,Heading to my nanas place its going to be so fun #sarcasm,1
3488,Atheists celebrating Christmas.||#Irony,1
119,@ProFootballTalk untrue - its Cutler's fault,0
3752,"so, sane peoples would talk to themselves in twitter because they can't find other sane humans to talk to. that #irony #retweet#ifagree",1
1023,"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage? #irony",1
289,"@SundayChants: Tag a teammate who is so bad, he runs the line every week. http://t.co/FCMmmF4h3h I'm sorry to say it's @sam__clough",0
451,@JustQueenVee @deray Ladies wouldn't use that language.But I guess you are not one.,0
2409,@rj4gui4r you wearing the pin I sent for the rest of the video yesterday made my day. #daymade #addicted http://t.co/RPvpDfDRQw,0
759,@Nialljenk8 Cheers bro! Top man 🙋,0
948,"@MLS @ussoccer Awesome destination site. High population of 136k, super easy to get to, lots of great sites. Will do well there! #sarcasm.",1
2490,Blackpool today for an interview. #not the weather for the beach,0
625,"I guess Paul didn't have buns, hon. #EatenAlive #not @Discovery",1
2297,Gonna be the shittest Christmas ever without my mum.. Gonna get so drunk 🍹🍹🍹🍹🍹🍹,0
1092,There are two things that need to better. Drafting and the players work ethic. That's it.,0
2293,"@TheGodlessNorth Indonesia does: blasphemy laws & ministry of religious affairs,which also happens to be the most corrupt ministry. #irony",1
2059,What I did for my food at the Spanish party! #irony http://t.co/Pl1u0qyyyI,0
350,"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx",0
1152,Where is the #TortureReport from Showtime's Homeland? #sarcasm,1
3433,@_laurenmills14 or maybe she just drips herself to death lol,0
3315,Wow I'm seriously dying here 🙈🙈,0
3357,Working cart today..gonna make that money! #not. 35 golfers all day 😒🔫,1
231,Those bad Anonymous and Occupy people did it all because they support white supremacy #sarcasm,1
605,"@carlscards nm, I'm silly and didn't see the website.",0
3500,"@NintendoAmerica wait...there's a ""New Wii U""? #Sarcasm",1
2157,#not to be an Ass but ohh Yeaa!!!! http://t.co/sf8jM2zpFD,0
1,@Callisto1947 Can U Help?||More conservatives needed on #TSU + get paid 4 posting stuff like this!||YOU $ can go to http://t.co/JUmMWi0AyT,0
712,isnt it the best when youre really tired then when you finally get in bed youre wide awake? I LOVE IT #not,1
2729,Not everyone will understand you. That's life.|#goodnight|#gatecrasher http://t.co/Xjqr57TEXS,0
2776,"@virginmedia Advertising an online special with an expiry countdown, yet you cant order anything or check your postcodes validity. #irony",1
1022,Big shocker that 2 of 8 called in #not,1
319,Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist http://t.co/p7PycV1NMU,0
126,I blame my mom. Mother of the Year #sarcasm,1
2019,What an awesome performance by the Choral students @VictoriaArts tonight! They're developing young stars of the future right here in #yeg!,0
3626,"Dear #USPS, if it has this address, it comes here. No matter the name. If there's a mistake, we'll fix it. #ThanksForTheAnnoyingNote #Not",1
1126,"studying up on narcissism. the more I read up, the more I'm afraid I have this disorder!! #centeroftheuniverse #NOT",1
897,@BlogOfErised so I gave up and am now heading for bed orz,0
556,My dads letting me drywall with him for Christmas. Just what I always wanted. #not,1
203,Speed cameras in Whipton by village shops. & yes it Takes 5 police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓,0
3063,Now gonna enjoy this day with my babies!!✌️,0
2403,michael have a sexy face when he cough #sarcasm http://t.co/5owjGoZQjU,1
412,@Crackmacs @OpChemtrails better bust out my aluminum hat!!!! #sarcasm #chemtrailsdontexist #growup,1
56,"@StevePulcinella @Coseph05 thank you studs for perfecting and teaching my bench, respectively. Props on form from lifters in AL. #DYEL",0
3492,@Adam_Klug can you reveal what you were drinking now?,0
263,#succes #it #is #not #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is... http://t.co/bCjdQqzo1k,0
425,"Ceeeeebz work, allow dat ting fam",0
491,I couldnt help myself.. I am a bad person... #sarcasm http://t.co/bmdJcrFmgI,1
3800,#notcias #eu #europ EUA statement on European Commissions EU Investment Plan http://t.co/MXJXW5LOqz,0
3291,I guess I'm dreaming. How else am I able to visit this site. Guess they won't let a prisoner have a phone right?,0
519,Looking at the stairs & imaging that scary dark creature coming up freaks me out,0
2405,Feels so good 2 get off #Not 2 have 2 go straight 2 school though...,1
1839,Lol at people saying they're turning 13 this year when did I start following kids #sorry,0
3542,im in some place where the word 'job' means stealing,0
3228,"@injuryexpert If I can make it out there, I'd love to have a beer (or ten) and talk baseball. You're a good dude.",0
150,@mmamania what time is the UFC press conference tomorrow with names of numerous fighters getting cut #sarcasm,1
3750,Why can't heroes be happy in DC Comics? I mean even their great flagship romance (#sarcasm ) is a Fauxmance and will bring about destruction,1
3198,@darrenrovell Is Jameis Winston getting paid for this photo or is #5 coincidence? #sarcasm,1
2151,"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!""",0
1974,Can't wait for my boyfriend to come home and kick my butt into shape.... #not 🙈😂 @DylanJohannink,1
574,Wheres the rodgers in brigade #sarcasm,1
432,That's always a great way to boost self-esteem #sarcasm,1
2768,"http://t.co/QdYdOaQ48B Because, progress... #AnEyeForAnEye , #PeshawarAttack #Taliban... Surely this will bring peace and justice? #sarcasm",1
2912,@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues #sarcasm,1
2160,It could be a Jihadist ?Hello!! It is Jihadist's Radical Islamists! TERRORISTS!|#sydneysiege #Daesh,0
1253,Working on Boxing Day is so fun #not,1
1328,@RWwatchMA Deutsch is a misogynistic toad; how shocking he's a bigot too #Not .... #HandsUpDontShoot,1
2125,@kimoen_peter #Not ___ I love that Song <3,0
1741,"In #Business, knowing 'what #NOT to do' is very imp. #SayNo to anything that comes b/w u n ur #dreams. Even #money . #entrepreneur #tips",0
2112,"I love dating shows ! My favourite is Strictly come dancing, so good when it works out for them ! #sarcasm",1
1820,How DARE somebody exercise their freedom to protest and freedom of speech. #sarcasm,1
705,@StephHammy @ZacapaRum lol.. Old enough to know better... Young enough to do it again,0
2131,*looks at blackboard*|*calls life alert*|Help my grades have fallen and they can't get up,0
2993,Spilled milk onto my boob. Oh the #irony.,1
697,http://t.co/xJ3EIw6UG4 #NOT SO UGLY CHRISTMAS SWEATER HUNTER'S RUN SANTA'S SLEIGH OVER THE ROOFTOPS http://t.co/RGydbEK0h2,0
3206,Don't you love when guys try to give you their number? Keyword TRIED. #not #backupoff,1
608,Christmas shopping on 2hrs sleep is going to be fun!!!!! #Not,1
2425,Better than yourself should be the score. Not better than other ones .,0
1614,Oh noes! The night train Berlin-Malmö runs only during summer! http://t.co/nJYk9hf6PQ & me who was planning a long comfortable train trip :(,0
1926,The ER sucked tonight ... Urgent Care tomorrow .... YAY #not #fml #ugh,1
3793,@Samuelsamf @braddrake23 empty threats even #TheBear supports #united http://t.co/uZCNa8XIYe,0
921,"Besides some overpriced holiday candles, I haven't seen one #CyberMonday deal worthwhile today. Brutal.",0
1877,"#sarcasm I don't know why it's so fun, but it is. cx I could probably think and find out, but yeah. No. xD",0
2622,@HallieCiera haha I'm going to have fun with it next year. #not,1
2395,@awfulannouncing I don't believe you!!!!  #sarcasm,1
1422,A new year about to start|So many people came so many went|But always wat's gone is better.,0
799,"@CommunityMike what's the law for parking on a residential street, on the opposite side of the road facing the wrong direction? #curiosity",0
714,#Not 3 But 350 Girl Friends - #DrAmbarish- Upcoming Movies http://t.co/oxVfdavXl4,0
1731,@unsarcasticone Oh crap. Mean. What did it mean. See my last few RTs. #sarcasm,0
1173,that fits @2014Outlaw @brownbearmike1 @real_smart_guy3 @RBRNetwork1,0
808,The city that only sleeps on mass transit. #naptime #irony #isntitironic #donchathink #imnotsure... http://t.co/yKcxmW5dVX,1
664,"Rodgers needs to go man , didn't think I would ever say it but he has bought some shit players there #not #good #enough",0
3305,"Lucky I've finished all my coursework, revised super hard and feel super healthy. Two words...loving life. #not",1
1206,@Charlottegshore wow that's impressive...I have to force myself to go just as I will be doing later! #gymfanatic #not,1
366,"@BaniHillal ""i feel bad for the American people, now we should invade their country in kill their children so we can save them"" #sarcasm",1
2387,"Twitter slams Austin Strange Fruit PR firm, spurring it to drop the name it shared with a song about lynching http://t.co/DSN2zFt7A0 #irony",1
487,#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves http://t.co/3IO7qLK0lr,0
3288,That moment you drop your phone right after your kid gives you a case for Xmas but before it's actually opened and put to use. #irony,1
965,#ready for doing #business today 😄 #not 🙈 #tiredashell #coffeecoffeecoffee #morecoffee #... http://t.co/baKHHhFBA4 http://t.co/juZ8pLcNES,1
315,"If you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",0
249,Can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores #elenawearswyou #chanelboybag #chanel... http://t.co/vmcHI7XB88,0
1395,cleaning up spew is a definite highlight of my job!! #not,1
2658,I find this farrrrr too funny 😂😂 #wow #can #u #not http://t.co/4Ah4SUyDlW,0
3621,when you get friendzoned by someone you trying to friendzone...sigh#irony,1
710,@seanmendes69 on stage at #flzjingleball at the @amaliearena in #Tampa #iheartradio http://t.co/zcptj6S5qn,0
2690,Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow 😘😘,0
2238,"Guess its just me, brett and my mom this year. Gotta love my family! #not",1
273,#Irony dead? Why is this stupidest of memes still perpetuated?,1
382,Happy new year to meeeee... http://t.co/ZLtXiVB7qH,0
401,You've set yourself some target to achieve there like love #hot or #not http://t.co/IbXXkKRsto,0
3643,Thx for catching on #urock #not,1
3690,Bored? Check out> @dailypotatonews newest article - each word is linked to a ridiculous website! Try it out! http://t.co/FsERGoBKnq,0
3563,Everyone is broken. Some of 'em are so good to hide it. So good until I want to punch them in the face. #sarcasm,1
2459,@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7,0
3151,"@Gemheartbeat @MOOGLExox neither can I, I'm gonna have an ambulance pre-booked gorj💜💜💜",0
1649,@KarenLawford: Adding #traditional makes the statement #legit #justbecause #sarcasm,1
127,Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony,1
1534,@Praise1300 Tamir knows Mike Brown raised his hands & was shot dead. He wanted cops to see he had a BB Gun & was still shot dead.,0
723,Yay! More worthless Windows 8.1 updates. Computer still never sleeps/hibernates on its own. #fixit #fail #Microsoft #sarcasm,1
60,Free Pets and Animals Books #freebiebookdownload http://t.co/yL9ads7Cyf #Pets,0
3237,Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ,0
880,@sophiaqualquer what for ? waste of time...:),0
177,Insanity is doing the same thing twice and expecting different results,0
45,Lol! I m enjoying it👭 #Talks #Crazyness #SheNeverLeft #Not sleepy!! ☺,0
1005,"@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok",0
5,So much #sarcasm at work mate 10/10 #boring 100% #dead mate full on #shit absolutely #sleeping mate can't handle the #sarcasm,1
3259,"LOL actually all 3 are, but i use 1 just for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3",0
798,yeah English stop saying Jane's word,0
45,You decide to go on vacation without me sleep? Reaaaal nice. #considerate #not 😒💤,1
560,@PRoseish_2 @mcspocky more people are in prison because of drug related crimes. But you know gun crime is up #sarcasm,1
3197,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then. #Not https://t.co/frmXlojrLE,1
3700,@Will_UK @bluebellgray it's like you're in the Maldives #seaandwhitesands,0
439,@wakkatidus1234 They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!,0
2229,@Iron_Spike RT @randal_olson: Baby name #irony. #dataviz||Source: http://t.co/jCRsUrSVlD http://t.co/bcVZIGFNks,0
499,CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security. #sarcasm,1
387,@francescapinder @girlposts this vine won't come up 😫😫😫,0
1098,@koadmedia how many championships? You trying to say that makes him worth more than Saban?,0
2606,Glad @jbrew_22 is excited to see me..... #not😒,1
1911,"But not a grocery store or pharmacy. Sensible. #sarcasm ""@GRPress: Offices or apartments? owners of Monroe Avenue factory ponder options""",1
3468,The dude who told me money isn't everything is arguing with his son over money. In public. #Irony,1
529,@51allout Kohli showing all the guts of Scooby Doo. #CaptainCourageous #Not,1
646,#Not just our problem - The Express Tribune http://t.co/KmDQn0IZ3P,0
1775,@Official_NFFC #spinless#gutless #not acceptable,0
1592,Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold #Not #HolyRosary4life #SeniorB 😄🙌🏆⚾,0
