dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix
sarcasm,"Thanks to India for being so inept . I was hoping for a full day of cricket , got snacks and everything . Cheers . You could have at least tried . #bbccricket #INDvENG #ENGvsIND #Cricket",1,0.06701516,0.0042528743,0.8377967,0.9333557,0.99210584,0.98975706,0.96201277,0.950816,0.96652025,0.8734884,0.07440664,0.07160302
sarcasm,How DARE my friends have jobs / boyfriends / lives they should consider my feelings and be free when I am,1,0.02984999,0.0035524026,0.36900422,0.23264539,0.91262716,0.9531762,0.82498807,0.09720648,0.12656173,0.53489745,0.5246345,0.119803146
sarcasm,if you drive dangerously on purpose you 're the scum of the earth,0,0.05518566,0.003932759,0.9247274,0.91468287,0.0674157,0.11088812,0.8843297,0.43454465,0.079513535,0.10199281,0.9169191,0.9457431
sarcasm,my hobbies include leaving projects for the night before and then complaining that the teacher did n't give us enough time :upside-down_face: :upside-down_face:,1,0.049142923,0.0036685665,0.93083483,0.9924051,0.9878934,0.984412,0.94961494,0.88573897,0.9525121,0.74500495,0.8503915,0.1155466
sarcasm,"just booked to see David Gray too , , , am i 40",1,0.022036674,0.0032833295,0.0862444,0.24610463,0.61133444,0.5335357,0.72414833,0.12123551,0.1438529,0.07465278,0.71639913,0.7789577
sarcasm,@USER @USER Yes the racist is so cool ! ! !,1,0.01158897,0.004405449,0.97816217,0.9436784,0.9925841,0.99115163,0.96280676,0.9776129,0.97297895,0.9847632,0.981189,0.9413438
sarcasm,""" friends """,1,0.17656681,0.0052555203,0.12498114,0.11831576,0.9819282,0.9779088,0.8883395,0.78550905,0.16065504,0.118198134,0.13660945,0.85880995
sarcasm,"Had an end-of-the-year gathering with my ms coworkers tonight and it was just so nice to be together . Get vaccinated , guys .",0,0.23116823,0.004525851,0.2012281,0.0306341,0.028348941,0.056667108,0.037824027,0.02657474,0.913217,0.5274887,0.1837152,0.09144948
sarcasm,Running on 2 hours of sleep the past 2 days :woozy_face:,0,0.05500259,0.004373329,0.93154734,0.9445772,0.033725083,0.05992589,0.11834652,0.046999898,0.11210306,0.08703406,0.6328788,0.09369104
sarcasm,"it 's amazing how many people get mad at you for simply Raising Questions , such as “ what if the vaccine makes your balls inflate like helium balloons and cause you to float away to never be seen again ”",1,0.61814207,0.003619905,0.8299672,0.45443544,0.925524,0.3653531,0.53567934,0.95371896,0.9828267,0.9912977,0.6721574,0.81991374
sarcasm,"@USER the people who are going "" yeah well The Assault Man said he did n't assault her so she 's a liar "" are making ME crazier just from exposure",0,0.009001136,0.0027050287,0.79898983,0.112836845,0.1273247,0.12825464,0.27032965,0.49589536,0.8084332,0.83986276,0.3752075,0.13516408
sarcasm,""" calm down , I 've only had it a couple weeks "" :face_with_raised_eyebrow: :unamused_face:",0,0.69681364,0.0039468873,0.78456867,0.94390273,0.800676,0.48842558,0.9270381,0.29647934,0.98353106,0.97823495,0.97437876,0.3567407
sarcasm,Every day Spotify insists I listen to ‘ coconut ' by Harry Nilsson but I do n't ever have the heart to skip it so the cycle continues and the algorithm becomes further entrenched,0,0.048108462,0.0035093196,0.13117121,0.080470994,0.03748094,0.07110777,0.050307866,0.048859086,0.22567663,0.6143618,0.06821763,0.12046443
sarcasm,Original pandemic baby bc I got swine flu xx,0,0.66469646,0.029447738,0.30704337,0.9476944,0.98474324,0.68632394,0.9599822,0.97836214,0.088298306,0.047526877,0.55162394,0.15254286
sarcasm,Coronavirus looking at everyone going outside on their snaps HTTPURL,0,0.025291475,0.0027933987,0.46415937,0.09450659,0.25100592,0.138012,0.23033562,0.0581596,0.17121315,0.4470175,0.06923136,0.6231328
sarcasm,"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory , sure . But how are we gonna pay for it ? What 's next , chocolate milk for everybody ?",1,0.40510932,0.003617271,0.9004611,0.97507465,0.93226635,0.97387016,0.95680946,0.97418004,0.93032587,0.07716435,0.85850686,0.9463987
sarcasm,i despise the racism within oldham,0,0.04040359,0.013956564,0.5794898,0.71907514,0.37673953,0.25611264,0.19717439,0.039864354,0.05276862,0.11946917,0.6214617,0.944749
sarcasm,Having a bad week but what else is new ! ! At least I finally got paid :two_hearts: :loudly_crying_face:,1,0.06809786,0.004272174,0.32065657,0.26112852,0.2979438,0.64491856,0.89872766,0.14448969,0.98389775,0.7169748,0.16891477,0.09821727
sarcasm,"Listen if you can't laugh at “ badly sprained your ankle doing a Mamma Mia themed Zumba video alone in your apartment in year two of a global pandemic and are now on bed rest for a week ” , what can you laugh at",0,0.6827438,0.0046180314,0.89028984,0.94877076,0.043902636,0.035424314,0.913626,0.6630119,0.37289676,0.06481684,0.82043225,0.6258326
sarcasm,"Hear me out ... The lyrics in "" coney island "" should 've been "" lost again with no surprises , disappointments close your EYESES "" Fixed it for you @USER :winking_face: #evermorealbum @USER",1,0.014899714,0.0029362747,0.19482426,0.3434332,0.0961955,0.045369223,0.8689922,0.9304552,0.081399076,0.08874657,0.08348764,0.15711053
sarcasm,They really took friends off Netflix :loudly_crying_face: :weary_face: 🤦🏼‍♀ what am I suppose to watch now ? ? ! ? ? ! !,1,0.27431992,0.0059402813,0.7594761,0.9114184,0.15680441,0.059033606,0.06246557,0.044970367,0.034624357,0.028633313,0.12586059,0.08203333
sarcasm,I see the govt has run out of lateral flow tests . What a shock .,1,0.77619785,0.004683307,0.95786786,0.8997506,0.99259406,0.9908969,0.96952516,0.97940123,0.9861959,0.9935666,0.96363354,0.94713104
sarcasm,"such a good morning , computer froze , update then crashed my laptop , just spilt a cup of coffee . Can the week honestly get any better than this ! !",1,0.7577358,0.0054704007,0.5894507,0.947202,0.9916611,0.98490673,0.96230435,0.95809823,0.9835774,0.98551244,0.2888464,0.14026234
sarcasm,2 assignments due Friday and I have no motivation to do either of them :loudly_crying_face:,0,0.03071506,0.0034284014,0.039375484,0.011037765,0.06513652,0.043667264,0.045552243,0.032022025,0.17026958,0.10105056,0.106424145,0.07954485
sarcasm,"i have been informed that , as aroace and agender , i have triple visibility and am now visible from space .",1,0.20319086,0.0030482623,0.5883142,0.055985045,0.9895182,0.89899665,0.107171915,0.8514176,0.16506782,0.33819345,0.42897758,0.15035881
sarcasm,does anyone else hate hearing their own voice I sound so aids,0,0.15773351,0.0045717782,0.6753282,0.93183315,0.08240954,0.05758713,0.07843553,0.036786802,0.1809911,0.25403792,0.27775103,0.37430245
sarcasm,@USER @USER Did you even watch a single la Liga madrid game last season bruh Varane is n't that good anymore,1,0.008030589,0.002590292,0.7637615,0.4858138,0.04363859,0.026864467,0.33803782,0.118958585,0.03504704,0.05360054,0.2187207,0.072436534
sarcasm,complained about my job for weeks but i just cried after my last shift :(,0,0.023076888,0.0050384793,0.08472112,0.04963943,0.058796354,0.13606332,0.04719848,0.029509053,0.089576736,0.1533356,0.08911519,0.08687349
sarcasm,I do n't like how bright the white text and icons are,0,0.023849022,0.004121384,0.093298785,0.0769116,0.1778182,0.07473463,0.066178024,0.036833096,0.073497236,0.43395096,0.44519138,0.08970536
sarcasm,@USER You should know a true Oregonian does n't use umbrellas !,1,0.0078314785,0.002728259,0.9453656,0.9449859,0.6765686,0.16366094,0.9665913,0.9554611,0.71868926,0.26194733,0.977834,0.9326169
sarcasm,Been trying to get my boyfriends attention . Let 's see how long it takes for him to see this tweet tho .,1,0.0042665754,0.0026679488,0.9512766,0.90801287,0.7054555,0.5903493,0.9718437,0.9775819,0.056214772,0.07888014,0.8937977,0.9464497
sarcasm,omg my ships are gonna love what taylor swift has done for them,1,0.43739843,0.0044641206,0.8610882,0.9081384,0.9872859,0.9886359,0.097648785,0.87194806,0.98644304,0.99180675,0.6885909,0.9407227
sarcasm,Between Mikey cooking and Didi cooking for me I relaxing :smiling_face_with_sunglasses: cooking ? ? I do n't know her,1,0.017650366,0.0031999592,0.086964026,0.36313197,0.018460348,0.018977521,0.06380494,0.05218119,0.01864491,0.03143376,0.8089709,0.8521296
sarcasm,Death by Zara fitting room,1,0.043835513,0.0039837547,0.17010744,0.6068606,0.14110692,0.5813228,0.1404272,0.096368715,0.110805504,0.11245281,0.5784189,0.530722
sarcasm,"New year , new me , noodles",0,0.02871832,0.0030676662,0.076980434,0.035817903,0.121336766,0.10348509,0.09887851,0.047463704,0.1811778,0.07521827,0.09948864,0.08280976
sarcasm,"to be completely honest , my ego is MASSIVE and i 'm not even sorry abt it :) )",0,0.10791117,0.017387358,0.2531821,0.32534412,0.44847688,0.84404236,0.9347728,0.95907027,0.4985225,0.59009504,0.90579116,0.62838656
sarcasm,So staying up late was worth it ... :sleepy_face: :weary_face:,1,0.07855873,0.009078956,0.7652943,0.9442356,0.99174553,0.9904289,0.9465484,0.9380426,0.9879409,0.9941744,0.87546724,0.27224734
sarcasm,Delaying June 21st is entirely Boris Johnson 's fault for not responding to the Indian variant quickly and keeping the boarders open and we must n't forget that . This was entirely preventable .,0,0.052058775,0.0034419927,0.91741544,0.7278635,0.2666361,0.96329856,0.1235369,0.17439304,0.3616993,0.25860867,0.8135846,0.1281201
sarcasm,Men will literally fake an injury on the football field instead of going to therapy,1,0.15578304,0.0031627452,0.8981301,0.7203596,0.15474601,0.05450049,0.8288871,0.75309515,0.33086032,0.16462523,0.7624986,0.105951495
sarcasm,i have this reoccurring nightmare where i accidentally forget to put on shoes before school and i have to spend the whole day barefoot,0,0.6863371,0.0043880655,0.15850906,0.14225677,0.08050099,0.033898268,0.06321936,0.037658926,0.30642295,0.37929913,0.212492,0.07280164
sarcasm,Shaving in the shower without your glasses / contacts is EXACTLY like performing blind surgery :eyes: :kitchen_knife:,1,0.37009755,0.0030273024,0.8687735,0.9522855,0.99130344,0.98976934,0.9678862,0.9275538,0.9709947,0.96383935,0.82785785,0.8128786
sarcasm,Lol i actually realized that I 've justified not working out for the past three months by telling myself that my hair was too short to fit in a ponytail .,0,0.4104378,0.0039281687,0.22259474,0.5809921,0.8739375,0.5355968,0.9310266,0.11552233,0.93897516,0.96486,0.94257677,0.52336377
sarcasm,Kind of rude of my stomach to still make whale noises after I 've given it a whole protein bar,1,0.49128646,0.0041314205,0.57877254,0.25910652,0.5079925,0.100349054,0.4890536,0.09346612,0.97129256,0.9666918,0.95169,0.85643494
sarcasm,Wow the realization that I now never have to take a language class ever again just hit me and I feel like I could float on a cloud with that weight off my shoulders,0,0.77588123,0.0045260442,0.18837127,0.56558925,0.85500777,0.83027446,0.062719226,0.037879962,0.96792555,0.96514946,0.48487705,0.08364514
sarcasm,"I 'm heading out to snag my COVID - 19 inoculation ! Thanks government mandate ! Super pleased to be doing my part even though the vaccines do not stop one from getting the disease , they do not stop the spread , and it leads to a life of non-stop useless boosters ! Woo-hoo !",1,0.71153766,0.0056924457,0.9492177,0.9895355,0.9923454,0.99091786,0.9697637,0.97778577,0.97852784,0.98191476,0.9691561,0.94063795
sarcasm,it 's always the girls I do n't even know that wanna talk about me 24/7 :) I love my fans :),1,0.011170487,0.0052830805,0.8686779,0.60113907,0.9927146,0.9907582,0.9704963,0.9771335,0.56409603,0.70774496,0.8085162,0.64259785
sarcasm,not enough essays about hozier saying “ i slithered here from eden just to sit outside your door ” and all of the implications that go along w it,0,0.05214631,0.0044586775,0.1920564,0.109903686,0.02630803,0.021618832,0.041531026,0.03424236,0.09642163,0.09109945,0.081411995,0.7754294
sarcasm,Imagine going to university for 4 years when you could just follow Elon Musk on twitter for free,1,0.32721844,0.003924801,0.94350684,0.9759931,0.92437154,0.88896716,0.95582914,0.9293159,0.29346684,0.6689514,0.915503,0.8045944
sarcasm,"every Tom Holland movie i 've seen is a masterpiece , i do n't think it 's coincidence . anyways watch Cherry on apple TV and The Devil All The Time on Netflix",0,0.063988686,0.0050470494,0.19160885,0.32329237,0.034804925,0.034641236,0.050394345,0.056195945,0.10333382,0.20883852,0.45838025,0.9166731
sarcasm,. @USER The wearing and non-wearing of face masks by support team and family of players at ATP events is shockingly bad and setting a really poor example to anyone watching . Is it within your remit to encourage or enforce better adherence to effective face mask wearing ?,0,0.015019205,0.0029108718,0.5450733,0.11459193,0.030384673,0.03494591,0.078569785,0.03314589,0.06370498,0.060161807,0.9126744,0.93064266
sarcasm,@USER Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed ( sic ) tee-shirt - you made my Friday night sir ... just awaiting your instructions so I can wire the money ...,1,0.008545898,0.0037994303,0.64917225,0.9606995,0.9046784,0.19159557,0.95155346,0.9765523,0.040002737,0.04674535,0.5663597,0.91152287
sarcasm,Ca n't wait to get a kebab,0,0.612301,0.02113252,0.8826269,0.8314892,0.9849784,0.7025568,0.81927454,0.94691443,0.9811426,0.98154783,0.93848336,0.9585426
sarcasm,"Tonight @USER dinner I sat by & chatted w / the former chancellor of Ole Miss , a former Miss MS , & the owner of the Miss America pageant Casual .",1,0.026468018,0.0035206352,0.1295592,0.12244272,0.013829543,0.018837433,0.040698785,0.03567335,0.021073142,0.024242219,0.12833393,0.07701493
sarcasm,"Ya know , I missed a lot of things during Covid , but movie theater popcorn might top the list .",0,0.1699886,0.0026941,0.1458064,0.7154274,0.7907801,0.05264821,0.9562489,0.9146828,0.9204413,0.8992157,0.4484214,0.7806086
sarcasm,It was the jerseys,1,0.026060764,0.0061486145,0.08904269,0.15946895,0.15201832,0.09446996,0.11543449,0.1409367,0.07226784,0.05858478,0.049791772,0.13806912
sarcasm,"@USER @USER He 's right , not enough to warrant resubbing and at this point people are already talking about the next expansion because they 're completely over this one .",0,0.004210027,0.0018107453,0.23250002,0.2663981,0.021813747,0.019898998,0.03909031,0.0644203,0.025531132,0.3903763,0.4420583,0.078231096
sarcasm,5 star personality 4.8 star uber rating,0,0.5139547,0.0060732383,0.48527417,0.23187388,0.9853059,0.9825739,0.20296699,0.16006328,0.7181232,0.50094527,0.12591048,0.13400494
sarcasm,going to be running on three hours of sleep at work tonight ! so excited ! ! !,1,0.84769255,0.021062884,0.9438405,0.75711995,0.9923888,0.99098676,0.9652283,0.9685703,0.9844758,0.94910175,0.08494136,0.3247761
sarcasm,HTTPURL,0,0.0053246664,0.0020846187,0.02028398,0.020228704,0.23282336,0.27822724,0.111414954,0.2541676,0.10675435,0.12619664,0.04641632,0.08419201
sarcasm,"Wow , can't wait to go into ANOTHER lockdown :face_with_rolling_eyes:",1,0.6341405,0.0039991746,0.9856924,0.9464006,0.9925916,0.9909849,0.9758823,0.97075933,0.9900185,0.9857247,0.96371734,0.9700696
sarcasm,"If u watch the game at my house & u talk during Cal 's halftime interviews , my dad will frantically shush u and say "" God is talking ! """,0,0.016942402,0.004068522,0.350806,0.6791724,0.02400033,0.019437077,0.10551006,0.08093749,0.03920043,0.035541702,0.33126938,0.1272827
sarcasm,Semester has n't even started and I 've already had two breakdowns :) this is gonna be a fun one !,1,0.38935515,0.010641999,0.84735614,0.9130617,0.9925095,0.99127454,0.9611811,0.9645605,0.98892665,0.9842964,0.68852264,0.576327
sarcasm,Two goals caused by two awful goalkeepers #Capitalonecup,0,0.021182824,0.004216813,0.42841285,0.21842104,0.055238243,0.0662562,0.07024614,0.055404734,0.4866981,0.90593576,0.45210227,0.14322568
sarcasm,excited to start my new hobby of standing in the lgbtq section of the feminist bookstore and look hot and mysterious until I get noticed,0,0.27599534,0.0038123096,0.91774464,0.88224465,0.9925488,0.98977053,0.976264,0.97084314,0.23657042,0.9478888,0.2604992,0.22737576
sarcasm,why was suite life on deck not called zack and cody on a boaty ? ? ? missed opportunity,0,0.30852348,0.0028449243,0.87831193,0.3557339,0.65168697,0.057133198,0.1612679,0.13311,0.76010305,0.39249334,0.06660905,0.5204107
